"TIME","GEO","SEX","AGE","UNIT","ISCED11","Value","Flag and Footnotes"
"2010","Czechia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.2",""
"2010","Czechia","Males","From 20 to 29 years","Percentage","No response",":","c"
"2010","Czechia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","48.4",""
"2010","Czechia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","26.8",""
"2010","Czechia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.5",""
"2010","Czechia","Females","From 20 to 29 years","Percentage","No response",":","c"
"2010","Denmark","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","69.1",""
"2010","Denmark","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","59.5",""
"2010","Denmark","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.9",""
"2010","Denmark","Total","From 20 to 29 years","Percentage","No response","56.8",""
"2010","Denmark","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","69.9",""
"2010","Denmark","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","64.5",""
"2010","Denmark","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.8",""
"2010","Denmark","Males","From 20 to 29 years","Percentage","No response","60.3",""
"2010","Denmark","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","68.2",""
"2010","Denmark","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","51.3",""
"2010","Denmark","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.9",""
"2010","Denmark","Females","From 20 to 29 years","Percentage","No response","54.9",""
"2010","Germany (until 1990 former territory of the FRG)","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","69.5","b"
"2010","Germany (until 1990 former territory of the FRG)","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.4","b"
"2010","Germany (until 1990 former territory of the FRG)","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.8","b"
"2010","Germany (until 1990 former territory of the FRG)","Total","From 20 to 29 years","Percentage","No response","47.4","b"
"2010","Germany (until 1990 former territory of the FRG)","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","71.9","b"
"2010","Germany (until 1990 former territory of the FRG)","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","64.8","b"
"2010","Germany (until 1990 former territory of the FRG)","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.4","b"
"2010","Germany (until 1990 former territory of the FRG)","Males","From 20 to 29 years","Percentage","No response",":","bu"
"2010","Germany (until 1990 former territory of the FRG)","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","67.1","b"
"2010","Germany (until 1990 former territory of the FRG)","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","49.1","b"
"2010","Germany (until 1990 former territory of the FRG)","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.2","b"
"2010","Germany (until 1990 former territory of the FRG)","Females","From 20 to 29 years","Percentage","No response",":","bu"
"2010","Estonia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","56.2",""
"2010","Estonia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","43.4",""
"2010","Estonia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","51.8",""
"2010","Estonia","Total","From 20 to 29 years","Percentage","No response",":",""
"2010","Estonia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","61.1",""
"2010","Estonia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","48.3",""
"2010","Estonia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.8",""
"2010","Estonia","Males","From 20 to 29 years","Percentage","No response",":",""
"2010","Estonia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","51.1",""
"2010","Estonia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","32.5","u"
"2010","Estonia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.5",""
"2010","Estonia","Females","From 20 to 29 years","Percentage","No response",":",""
"2010","Ireland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","63.7",""
"2010","Ireland","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","39.8",""
"2010","Ireland","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.8",""
"2010","Ireland","Total","From 20 to 29 years","Percentage","No response","66.0",""
"2010","Ireland","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","61.8",""
"2010","Ireland","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","40.6",""
"2010","Ireland","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.4",""
"2010","Ireland","Males","From 20 to 29 years","Percentage","No response","73.9",""
"2010","Ireland","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","65.7",""
"2010","Ireland","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","38.8",""
"2010","Ireland","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.2",""
"2010","Ireland","Females","From 20 to 29 years","Percentage","No response","58.6",""
"2010","Greece","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","53.5",""
"2010","Greece","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","60.3",""
"2010","Greece","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.7",""
"2010","Greece","Total","From 20 to 29 years","Percentage","No response",":",""
"2010","Greece","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","61.1",""
"2010","Greece","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","75.2",""
"2010","Greece","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.8",""
"2010","Greece","Males","From 20 to 29 years","Percentage","No response",":",""
"2010","Greece","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","45.8",""
"2010","Greece","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","35.3",""
"2010","Greece","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.2",""
"2010","Greece","Females","From 20 to 29 years","Percentage","No response",":",""
"2010","Spain","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","54.7",""
"2010","Spain","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","52.3",""
"2010","Spain","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","48.2",""
"2010","Spain","Total","From 20 to 29 years","Percentage","No response",":",""
"2010","Spain","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","55.2",""
"2010","Spain","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","54.8",""
"2010","Spain","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.1",""
"2010","Spain","Males","From 20 to 29 years","Percentage","No response",":",""
"2010","Spain","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","54.2",""
"2010","Spain","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","48.5",""
"2010","Spain","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.4",""
"2010","Spain","Females","From 20 to 29 years","Percentage","No response",":",""
"2010","France","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","63.1",""
"2010","France","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","49.5",""
"2010","France","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.5",""
"2010","France","Total","From 20 to 29 years","Percentage","No response",":","u"
"2010","France","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","67.0",""
"2010","France","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.0",""
"2010","France","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.6",""
"2010","France","Males","From 20 to 29 years","Percentage","No response",":","u"
"2010","France","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","59.2",""
"2010","France","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","39.7",""
"2010","France","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.2",""
"2010","France","Females","From 20 to 29 years","Percentage","No response",":","c"
"2010","Croatia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","55.2",""
"2010","Croatia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","41.4","b"
"2010","Croatia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.6","b"
"2010","Croatia","Total","From 20 to 29 years","Percentage","No response",":","bu"
"2010","Croatia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","58.7",""
"2010","Croatia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","41.0","bu"
"2010","Croatia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","58.2","b"
"2010","Croatia","Males","From 20 to 29 years","Percentage","No response",":","bu"
"2010","Croatia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","51.6",""
"2010","Croatia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","42.0","bu"
"2010","Croatia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.2","b"
"2010","Croatia","Females","From 20 to 29 years","Percentage","No response",":","bu"
